-7.69	-2656.400609			
-7.68	-2648.680832			
-7.67	-2640.973663			
-7.66	-2633.279096			
-7.65	-2625.597125			
-7.64	-2617.927744			
-7.63	-2610.270947			
-7.62	-2602.626728			
-7.61	-2594.995081			
-7.6	-2587.376			
-7.59	-2579.769479			
-7.58	-2572.175512			
-7.57	-2564.594093			
-7.56	-2557.025216			
-7.55	-2549.468875			
-7.54	-2541.925064			
-7.53	-2534.393777			
-7.52	-2526.875008			
-7.51	-2519.368751			
-7.5	-2511.875			
-7.49	-2504.393749			
-7.48	-2496.924992			
-7.47	-2489.468723			
-7.46	-2482.024936			
-7.45	-2474.593625			
-7.44	-2467.174784			
-7.43	-2459.768407			
-7.42	-2452.374488			
-7.41	-2444.993021			
-7.4	-2437.624			
-7.39	-2430.267419			
-7.38	-2422.923272			
-7.37	-2415.591553			
-7.36	-2408.272256			
-7.35	-2400.965375			
-7.34	-2393.670904			
-7.33	-2386.388837			
-7.32	-2379.119168			
-7.31	-2371.861891			
-7.3	-2364.617			
-7.29	-2357.384489			
-7.28	-2350.164352			
-7.27	-2342.956583			
-7.26	-2335.761176			
-7.25	-2328.578125			
-7.24	-2321.407424			
-7.23	-2314.249067			
-7.22	-2307.103048			
-7.21	-2299.969361			
-7.2	-2292.848			
-7.19	-2285.738959			
-7.18	-2278.642232			
-7.17	-2271.557813			
-7.16	-2264.485696			
-7.15	-2257.425875			
-7.14	-2250.378344			
-7.13	-2243.343097			
-7.12	-2236.320128			
-7.11	-2229.309431			
-7.1	-2222.311			
-7.09	-2215.324829			
-7.08	-2208.350912			
-7.07	-2201.389243			
-7.06	-2194.439816			
-7.05	-2187.502625			
-7.04	-2180.577664			
-7.03	-2173.664927			
-7.02	-2166.764408			
-7.01	-2159.876101			
-7	-2153			
-6.99	-2146.136099			
-6.98	-2139.284392			
-6.97	-2132.444873			
-6.96	-2125.617536			
-6.95	-2118.802375			
-6.94	-2111.999384			
-6.93	-2105.208557			
-6.92	-2098.429888			
-6.91	-2091.663371			
-6.9	-2084.909			
-6.89	-2078.166769			
-6.88	-2071.436672			
-6.87	-2064.718703			
-6.86	-2058.012856			
-6.85	-2051.319125			
-6.84	-2044.637504			
-6.83	-2037.967987			
-6.82	-2031.310568			
-6.81	-2024.665241			
-6.8	-2018.032			
-6.79	-2011.410839			
-6.78	-2004.801752			
-6.77	-1998.204733			
-6.76	-1991.619776			
-6.75	-1985.046875			
-6.74	-1978.486024			
-6.73	-1971.937217			
-6.72	-1965.400448			
-6.71	-1958.875711			
-6.7	-1952.363			
-6.69	-1945.862309			
-6.68	-1939.373632			
-6.67	-1932.896963			
-6.66	-1926.432296			
-6.65	-1919.979625			
-6.64	-1913.538944			
-6.63	-1907.110247			
-6.62	-1900.693528			
-6.61	-1894.288781			
-6.6	-1887.896			
-6.59	-1881.515179			
-6.58	-1875.146312			
-6.57	-1868.789393			
-6.56	-1862.444416			
-6.55	-1856.111375			
-6.54	-1849.790264			
-6.53	-1843.481077			
-6.52	-1837.183808			
-6.51	-1830.898451			
-6.5	-1824.625			
-6.49	-1818.363449			
-6.48	-1812.113792			
-6.47	-1805.876023			
-6.46	-1799.650136			
-6.45	-1793.436125			
-6.44	-1787.233984			
-6.43	-1781.043707			
-6.42	-1774.865288			
-6.41	-1768.698721			
-6.4	-1762.544			
-6.39	-1756.401119			
-6.38	-1750.270072			
-6.37	-1744.150853			
-6.36	-1738.043456			
-6.35	-1731.947875			
-6.34	-1725.864104			
-6.33	-1719.792137			
-6.32	-1713.731968			
-6.31	-1707.683591			
-6.3	-1701.647			
-6.29	-1695.622189			
-6.28	-1689.609152			
-6.27	-1683.607883			
-6.26	-1677.618376			
-6.25	-1671.640625			
-6.24	-1665.674624			
-6.23	-1659.720367			
-6.22	-1653.777848			
-6.21	-1647.847061			
-6.2	-1641.928			
-6.19	-1636.020659			
-6.18	-1630.125032			
-6.17	-1624.241113			
-6.16	-1618.368896			
-6.15	-1612.508375			
-6.14	-1606.659544			
-6.13	-1600.822397			
-6.12	-1594.996928			
-6.11	-1589.183131			
-6.1	-1583.381			
-6.09	-1577.590529			
-6.08	-1571.811712			
-6.07	-1566.044543			
-6.06	-1560.289016			
-6.05	-1554.545125			
-6.04	-1548.812864			
-6.03	-1543.092227			
-6.02	-1537.383208			
-6.01	-1531.685801			
-6	-1526			
-5.99	-1520.325799			
-5.98	-1514.663192			
-5.97	-1509.012173			
-5.96	-1503.372736			
-5.95	-1497.744875			
-5.94	-1492.128584			
-5.93	-1486.523857			
-5.92	-1480.930688			
-5.91	-1475.349071			
-5.9	-1469.779			
-5.89	-1464.220469			
-5.88	-1458.673472			
-5.87	-1453.138003			
-5.86	-1447.614056			
-5.85	-1442.101625			
-5.84	-1436.600704			
-5.83	-1431.111287			
-5.82	-1425.633368			
-5.81	-1420.166941			
-5.8	-1414.712			
-5.79	-1409.268539			
-5.78	-1403.836552			
-5.77	-1398.416033			
-5.76	-1393.006976			
-5.75	-1387.609375			
-5.74	-1382.223224			
-5.73	-1376.848517			
-5.72	-1371.485248			
-5.71	-1366.133411			
-5.7	-1360.793			
-5.69	-1355.464009			
-5.68	-1350.146432			
-5.67	-1344.840263			
-5.66	-1339.545496			
-5.65	-1334.262125			
-5.64	-1328.990144			
-5.63	-1323.729547			
-5.62	-1318.480328			
-5.61	-1313.242481			
-5.6	-1308.016			
-5.59	-1302.800879			
-5.58	-1297.597112			
-5.57	-1292.404693			
-5.56	-1287.223616			
-5.55	-1282.053875			
-5.54	-1276.895464			
-5.53	-1271.748377			
-5.52	-1266.612608			
-5.51	-1261.488151			
-5.5	-1256.375			
-5.49	-1251.273149			
-5.48	-1246.182592			
-5.47	-1241.103323			
-5.46	-1236.035336			
-5.45	-1230.978625			
-5.44	-1225.933184			
-5.43	-1220.899007			
-5.42	-1215.876088			
-5.41	-1210.864421			
-5.4	-1205.864			
-5.39	-1200.874819			
-5.38	-1195.896872			
-5.37	-1190.930153			
-5.36	-1185.974656			
-5.35	-1181.030375			
-5.34	-1176.097304			
-5.33	-1171.175437			
-5.32	-1166.264768			
-5.31	-1161.365291			
-5.3	-1156.477			
-5.29	-1151.599889			
-5.28	-1146.733952			
-5.27	-1141.879183			
-5.26	-1137.035576			
-5.25	-1132.203125			
-5.24	-1127.381824			
-5.23	-1122.571667			
-5.22	-1117.772648			
-5.21	-1112.984761			
-5.2	-1108.208			
-5.19	-1103.442359			
-5.18	-1098.687832			
-5.17	-1093.944413			
-5.16	-1089.212096			
-5.15	-1084.490875			
-5.14	-1079.780744			
-5.13	-1075.081697			
-5.12	-1070.393728			
-5.11	-1065.716831			
-5.1	-1061.051			
-5.09	-1056.396229			
-5.08	-1051.752512			
-5.07	-1047.119843			
-5.06	-1042.498216			
-5.05	-1037.887625			
-5.04	-1033.288064			
-5.03	-1028.699527			
-5.02	-1024.122008			
-5.01	-1019.555501			
-5	-1015			
-4.99	-1010.455499			
-4.98	-1005.921992			
-4.97	-1001.399473			
-4.96	-996.887936			
-4.95	-992.387375			
-4.94	-987.897784			
-4.93	-983.419157			
-4.92	-978.951488			
-4.91	-974.494771			
-4.9	-970.049			
-4.89	-965.614169			
-4.88	-961.190272			
-4.87	-956.777303			
-4.86	-952.375256			
-4.85	-947.984125			
-4.84	-943.603904			
-4.83	-939.234587			
-4.82	-934.876168			
-4.81	-930.528641			
-4.8	-926.192			
-4.79	-921.866239			
-4.78	-917.551352			
-4.77	-913.247333			
-4.76	-908.954176			
-4.75	-904.671875			
-4.74	-900.400424			
-4.73	-896.139817			
-4.72	-891.890048			
-4.71	-887.651111			
-4.7	-883.423			
-4.69	-879.205709			
-4.68	-874.999232			
-4.67	-870.803563			
-4.66	-866.618696			
-4.65	-862.444625			
-4.64	-858.281344			
-4.63	-854.128847			
-4.62	-849.987128			
-4.61	-845.856181			
-4.6	-841.736			
-4.59	-837.626579			
-4.58	-833.527912			
-4.57	-829.439993			
-4.56	-825.362816			
-4.55	-821.296375			
-4.54	-817.240664			
-4.53	-813.195677			
-4.52	-809.161408			
-4.51	-805.137851			
-4.5	-801.125			
-4.49	-797.122849			
-4.48	-793.131392			
-4.47	-789.150623			
-4.46	-785.180536			
-4.45	-781.221125			
-4.44	-777.272384			
-4.43	-773.334307			
-4.42	-769.406888			
-4.41	-765.490121			
-4.4	-761.584			
-4.39	-757.688519			
-4.38	-753.803672			
-4.37	-749.929453			
-4.36	-746.065856			
-4.35	-742.212875			
-4.34	-738.370504			
-4.33	-734.538737			
-4.32	-730.717568			
-4.31	-726.906991			
-4.3	-723.107			
-4.29	-719.317589			
-4.28	-715.538752			
-4.27	-711.770483			
-4.26	-708.012776			
-4.25	-704.265625			
-4.24	-700.529024			
-4.23	-696.802967			
-4.22	-693.087448			
-4.21	-689.382461			
-4.2	-685.688			
-4.19	-682.004059			
-4.18	-678.330632			
-4.17	-674.667713			
-4.16	-671.015296			
-4.15	-667.373375			
-4.14	-663.741944			
-4.13	-660.120997			
-4.12	-656.510528			
-4.11	-652.910531			
-4.1	-649.321			
-4.09	-645.741929			
-4.08	-642.173312			
-4.07	-638.615143			
-4.06	-635.067416			
-4.05	-631.530125			
-4.04	-628.003264			
-4.03	-624.486827			
-4.02	-620.980808			
-4.01	-617.485201			
-4	-614			
-3.99	-610.525199			
-3.98	-607.060792			
-3.97	-603.606773			
-3.96	-600.163136			
-3.95	-596.729875			
-3.94	-593.306984			
-3.93	-589.894457			
-3.92	-586.492288			
-3.91	-583.100471			
-3.9	-579.719			
-3.89	-576.347869			
-3.88	-572.987072			
-3.87	-569.636603			
-3.86	-566.296456			
-3.85	-562.966625			
-3.84	-559.647104			
-3.83	-556.337887			
-3.82	-553.038968			
-3.81	-549.750341			
-3.8	-546.472			
-3.79	-543.203939			
-3.78	-539.946152			
-3.77	-536.698633			
-3.76	-533.461376			
-3.75	-530.234375			
-3.74	-527.017624			
-3.73	-523.811117			
-3.72	-520.614848			
-3.71	-517.428811			
-3.7	-514.253			
-3.69	-511.087409			
-3.68	-507.932032			
-3.67	-504.786863			
-3.66	-501.651896			
-3.65	-498.527125			
-3.64	-495.412544			
-3.63	-492.308147			
-3.62	-489.213928			
-3.61	-486.129881			
-3.6	-483.056			
-3.59	-479.992279			
-3.58	-476.938712			
-3.57	-473.895293			
-3.56	-470.862016			
-3.55	-467.838875			
-3.54	-464.825864			
-3.53	-461.822977			
-3.52	-458.830208			
-3.51	-455.847551			
-3.5	-452.875			
-3.49	-449.912549			
-3.48	-446.960192			
-3.47	-444.017923			
-3.46	-441.085736			
-3.45	-438.163625			
-3.44	-435.251584			
-3.43	-432.349607			
-3.42	-429.457688			
-3.41	-426.575821			
-3.4	-423.704			
-3.39	-420.842219			
-3.38	-417.990472			
-3.37	-415.148753			
-3.36	-412.317056			
-3.35	-409.495375			
-3.34	-406.683704			
-3.33	-403.882037			
-3.32	-401.090368			
-3.31	-398.308691			
-3.3	-395.537			
-3.29	-392.775289			
-3.28	-390.023552			
-3.27	-387.281783			
-3.26	-384.549976			
-3.25	-381.828125			
-3.24	-379.116224			
-3.23	-376.414267			
-3.22	-373.722248			
-3.21	-371.040161			
-3.2	-368.368			
-3.19	-365.705759			
-3.18	-363.053432			
-3.17	-360.411013			
-3.16	-357.778496			
-3.15	-355.155875			
-3.14	-352.543144			
-3.13	-349.940297			
-3.12	-347.347328			
-3.11	-344.764231			
-3.1	-342.191			
-3.09	-339.627629			
-3.08	-337.074112			
-3.07	-334.530443			
-3.06	-331.996616			
-3.05	-329.472625			
-3.04	-326.958464			
-3.03	-324.454127			
-3.02	-321.959608			
-3.01	-319.474901			
-3	-317			
-2.99	-314.534899			
-2.98	-312.079592			
-2.97	-309.634073			
-2.96	-307.198336			
-2.95	-304.772375			
-2.94	-302.356184			
-2.93	-299.949757			
-2.92	-297.553088			
-2.91	-295.166171			
-2.9	-292.789			
-2.89	-290.421569			
-2.88	-288.063872			
-2.87	-285.715903			
-2.86	-283.377656			
-2.85	-281.049125			
-2.84	-278.730304			
-2.83	-276.421187			
-2.82	-274.121768			
-2.81	-271.832041			
-2.8	-269.552			
-2.79	-267.281639			
-2.78	-265.020952			
-2.77	-262.769933			
-2.76	-260.528576			
-2.75	-258.296875			
-2.74	-256.074824			
-2.73	-253.862417			
-2.72	-251.659648			
-2.71	-249.466511			
-2.7	-247.283			
-2.69	-245.109109			
-2.68	-242.944832			
-2.67	-240.790163			
-2.66	-238.645096			
-2.65	-236.509625			
-2.64	-234.383744			
-2.63	-232.267447			
-2.62	-230.160728			
-2.61	-228.063581			
-2.6	-225.976			
-2.59	-223.897979			
-2.58	-221.829512			
-2.57	-219.770593			
-2.56	-217.721216			
-2.55	-215.681375			
-2.54	-213.651064			
-2.53	-211.630277			
-2.52	-209.619008			
-2.51	-207.617251			
-2.5	-205.625			
-2.49	-203.642249			
-2.48	-201.668992			
-2.47	-199.705223			
-2.46	-197.750936			
-2.45	-195.806125			
-2.44	-193.870784			
-2.43	-191.944907			
-2.42	-190.028488			
-2.41	-188.121521			
-2.4	-186.224			
-2.39	-184.335919			
-2.38	-182.457272			
-2.37	-180.588053			
-2.36	-178.728256			
-2.35	-176.877875			
-2.34	-175.036904			
-2.33	-173.205337			
-2.32	-171.383168			
-2.31	-169.570391			
-2.3	-167.767			
-2.29	-165.972989			
-2.28	-164.188352			
-2.27	-162.413083			
-2.26	-160.647176			
-2.25	-158.890625			
-2.24	-157.143424			
-2.23	-155.405567			
-2.22	-153.677048			
-2.21	-151.957861			
-2.2	-150.248			
-2.19	-148.547459			
-2.18	-146.856232			
-2.17	-145.174313			
-2.16	-143.501696			
-2.15	-141.838375			
-2.14	-140.184344			
-2.13	-138.539597			
-2.12	-136.904128			
-2.11	-135.277931			
-2.1	-133.661			
-2.09	-132.053329			
-2.08	-130.454912			
-2.07	-128.865743			
-2.06	-127.285816			
-2.05	-125.715125			
-2.04	-124.153664			
-2.03	-122.601427			
-2.02	-121.058408			
-2.01	-119.524601			
-2	-118			
-1.99	-116.484599			
-1.98	-114.978392			
-1.97	-113.481373			
-1.96	-111.993536			
-1.95	-110.514875			
-1.94	-109.045384			
-1.93	-107.585057			
-1.92	-106.133888			
-1.91	-104.691871			
-1.9	-103.259			
-1.89	-101.835269			
-1.88	-100.420672			
-1.87	-99.015203			
-1.86	-97.618856			
-1.85	-96.231625			
-1.84	-94.853504			
-1.83	-93.484487			
-1.82	-92.124568			
-1.81	-90.773741			
-1.8	-89.432			
-1.79	-88.099339			
-1.78	-86.775752			
-1.77	-85.461233			
-1.76	-84.155776			
-1.75	-82.859375			
-1.74	-81.572024			
-1.73	-80.293717			
-1.72	-79.024448			
-1.71	-77.764211			
-1.7	-76.513			
-1.69	-75.270809			
-1.68	-74.037632			
-1.67	-72.813463			
-1.66	-71.598296			
-1.65	-70.392125			
-1.64	-69.194944			
-1.63	-68.006747			
-1.62	-66.827528			
-1.61	-65.657281			
-1.6	-64.496			
-1.59	-63.343679			
-1.58	-62.200312			
-1.57	-61.065893			
-1.56	-59.940416			
-1.55	-58.823875			
-1.54	-57.716264			
-1.53	-56.617577			
-1.52	-55.527808			
-1.51	-54.446951			
-1.5	-53.375			
-1.49	-52.311949			
-1.48	-51.257792			
-1.47	-50.212523			
-1.46	-49.176136			
-1.45	-48.148625			
-1.44	-47.129984			
-1.43	-46.120207			
-1.42	-45.119288			
-1.41	-44.127221			
-1.4	-43.144			
-1.39	-42.169619			
-1.38	-41.204072			
-1.37	-40.247353			
-1.36	-39.299456			
-1.35	-38.360375			
-1.34	-37.430104			
-1.33	-36.508637			
-1.32	-35.595968			
-1.31	-34.692091			
-1.3	-33.797			
-1.29	-32.910689			
-1.28	-32.033152			
-1.27	-31.164383			
-1.26	-30.304376			
-1.25	-29.453125			
-1.24	-28.610624			
-1.23	-27.776867			
-1.22	-26.951848			
-1.21	-26.135561			
-1.2	-25.328			
-1.19	-24.529159			
-1.18	-23.739032			
-1.17	-22.957613			
-1.16	-22.184896			
-1.15	-21.420875			
-1.14	-20.665544			
-1.13	-19.918897			
-1.12	-19.180928			
-1.11	-18.451631			
-1.1	-17.731			
-1.09	-17.019029			
-1.08	-16.315712			
-1.07	-15.621043			
-1.06	-14.935016			
-1.05	-14.257625			
-1.04	-13.588864			
-1.03	-12.928727			
-1.02	-12.277208			
-1.01	-11.634301			
-1	-11			
-0.99	-10.374299			
-0.98	-9.757192			
-0.97	-9.148673			
-0.96	-8.548736			
-0.95	-7.957375			
-0.94	-7.374584			
-0.93	-6.800357			
-0.92	-6.234688			
-0.91	-5.677571			
-0.9	-5.129			
-0.89	-4.588969			
-0.88	-4.057472			
-0.87	-3.534503			
-0.86	-3.020056			
-0.85	-2.514125			
-0.84	-2.016704			
-0.83	-1.527787			
-0.82	-1.047368			
-0.81	-0.575441			
-0.8	-0.112			
-0.79	0.342961			
-0.78	0.789448			
-0.77	1.227467			
-0.76	1.657024			
-0.75	2.078125			
-0.74	2.490776			
-0.73	2.894983			
-0.72	3.290752			
-0.71	3.678089			
-0.7	4.057			
-0.69	4.427491			
-0.68	4.789568			
-0.67	5.143237			
-0.66	5.488504			
-0.65	5.825375			
-0.64	6.153856			
-0.63	6.473953			
-0.62	6.785672			
-0.61	7.089019			
-0.6	7.384			
-0.59	7.670621			
-0.58	7.948888			
-0.57	8.218807			
-0.56	8.480384			
-0.55	8.733625			
-0.54	8.978536			
-0.53	9.215123			
-0.52	9.443392			
-0.51	9.663349			
-0.5	9.875			
-0.49	10.078351			
-0.48	10.273408			
-0.47	10.460177			
-0.46	10.638664			
-0.45	10.808875			
-0.44	10.970816			
-0.43	11.124493			
-0.42	11.269912			
-0.41	11.407079			
-0.4	11.536			
-0.39	11.656681			
-0.38	11.769128			
-0.37	11.873347			
-0.36	11.969344			
-0.35	12.057125			
-0.34	12.136696			
-0.33	12.208063			
-0.32	12.271232			
-0.31	12.326209			
-0.3	12.373			
-0.29	12.411611			
-0.28	12.442048			
-0.27	12.464317			
-0.26	12.478424			
-0.25	12.484375			
-0.24	12.482176			
-0.23	12.471833			
-0.22	12.453352			
-0.21	12.426739			
-0.2	12.392			
-0.19	12.349141			
-0.18	12.298168			
-0.17	12.239087			
-0.16	12.171904			
-0.15	12.096625			
-0.14	12.013256			
-0.13	11.921803			
-0.12	11.822272			
-0.11	11.714669			
-0.1	11.599			
-0.09	11.475271			
-0.08	11.343488			
-0.07	11.203657			
-0.06	11.055784			
-0.05	10.899875			
-0.04	10.735936			
-0.03	10.563973			
-0.02	10.383992			
-0.01	10.195999			
-1.69E-13	10			
0.01	9.796001			
0.02	9.584008			
0.03	9.364027			
0.04	9.136064			
0.05	8.900125			
0.06	8.656216			
0.07	8.404343			
0.08	8.144512			
0.09	7.876729			
0.1	7.601			
0.11	7.317331			
0.12	7.025728			
0.13	6.726197			
0.14	6.418744			
0.15	6.103375			
0.16	5.780096			
0.17	5.448913			
0.18	5.109832			
0.19	4.762859			
0.2	4.408			
0.21	4.045261			
0.22	3.674648			
0.23	3.296167			
0.24	2.909824			
0.25	2.515625			
0.26	2.113576			
0.27	1.703683			
0.28	1.285952			
0.29	0.860389			
0.3	0.427			
0.31	-0.014209			
0.32	-0.463232			
0.33	-0.920063			
0.34	-1.384696			
0.35	-1.857125			
0.36	-2.337344			
0.37	-2.825347			
0.38	-3.321128			
0.39	-3.824681			
0.4	-4.336			
0.41	-4.855079			
0.42	-5.381912			
0.43	-5.916493			
0.44	-6.458816			
0.45	-7.008875			
0.46	-7.566664			
0.47	-8.132177			
0.48	-8.705408			
0.49	-9.286351			
0.5	-9.875			
0.51	-10.471349			
0.52	-11.075392			
0.53	-11.687123			
0.54	-12.306536			
0.55	-12.933625			
0.56	-13.568384			
0.57	-14.210807			
0.58	-14.860888			
0.59	-15.518621			
0.6	-16.184			
0.61	-16.857019			
0.62	-17.537672			
0.63	-18.225953			
0.64	-18.921856			
0.65	-19.625375			
0.66	-20.336504			
0.67	-21.055237			
0.68	-21.781568			
0.69	-22.515491			
0.7	-23.257			
0.71	-24.006089			
0.72	-24.762752			
0.73	-25.526983			
0.74	-26.298776			
0.75	-27.078125			
0.76	-27.865024			
0.77	-28.659467			
0.78	-29.461448			
0.79	-30.270961			
0.8	-31.088			
0.81	-31.912559			
0.82	-32.744632			
0.83	-33.584213			
0.84	-34.431296			
0.85	-35.285875			
0.86	-36.147944			
0.87	-37.017497			
0.88	-37.894528			
0.89	-38.779031			
0.9	-39.671			
0.91	-40.570429			
0.92	-41.477312			
0.93	-42.391643			
0.94	-43.313416			
0.95	-44.242625			
0.96	-45.179264			
0.97	-46.123327			
0.98	-47.074808			
0.99	-48.033701			
1	-49			
1.01	-49.973699			
1.02	-50.954792			
1.03	-51.943273			
1.04	-52.939136			
1.05	-53.942375			
1.06	-54.952984			
1.07	-55.970957			
1.08	-56.996288			
1.09	-58.028971			
1.1	-59.069			
1.11	-60.116369			
1.12	-61.171072			
1.13	-62.233103			
1.14	-63.302456			
1.15	-64.379125			
1.16	-65.463104			
1.17	-66.554387			
1.18	-67.652968			
1.19	-68.758841			
1.2	-69.872			
1.21	-70.992439			
1.22	-72.120152			
1.23	-73.255133			
1.24	-74.397376			
1.25	-75.546875			
1.26	-76.703624			
1.27	-77.867617			
1.28	-79.038848			
1.29	-80.217311			
1.3	-81.403			
1.31	-82.595909			
1.32	-83.796032			
1.33	-85.003363			
1.34	-86.217896			
1.35	-87.439625			
1.36	-88.668544			
1.37	-89.904647			
1.38	-91.147928			
1.39	-92.398381			
1.4	-93.656			
1.41	-94.920779			
1.42	-96.192712			
1.43	-97.471793			
1.44	-98.758016			
1.45	-100.051375			
1.46	-101.351864			
1.47	-102.659477			
1.48	-103.974208			
1.49	-105.296051			
1.5	-106.625			
1.51	-107.961049			
1.52	-109.304192			
1.53	-110.654423			
1.54	-112.011736			
1.55	-113.376125			
1.56	-114.747584			
1.57	-116.126107			
